listing_id,id,date,reviewer_id,reviewer_name,comments,private_feedback,clean_comments
22265007,279063262,2018-06-19,68936645,Mallory,"We loved this place and had a fantastic time!! Everything we needed was there and the place lived up to the pictures. If you are looking for a genuine, not touristy, place to stay, this is it!!! Wicker Park is so cool and very easy to get around. The house was so comfortable for our family. We enjoyed the roof deck and you can even catch a glimpse of the Willis Tower from the bedroom window. Thank you Chris for your wonderful hospitality!!! ","Chris! Your place is great and we had a fantastic time!!!  I loved it! Only comment is for a deep cleaning (just a suggestion) and the Nest was very difficult to control. I would set it and by the time we came back at night, the house was 80 degrees and take forever to cool down! Very minor! We would stay again in a heartbeat!!! Thank you so much for sharing your place!!! We loved it!!","Overall was clean and tidy! I would only suggest having a deep cleaning every 6 months or so. For example, the air vent near the sofa in the den area where my son slept is filthy. Baseboards could use a wipe down. Floor had been swept but I noticed my socks were filthy from walking on it. Prolly needs a good wet cleaning."
16184845,130949498,2017-02-09,52987216,Bob,"Chris's apartment is an easily accessible and comfortable place to stay in between your journeys across Chicago. Not only is this spot relaxing, it's also very functionable for those who want to feel like they are living in their own apartment. Furthermore, it has great views outside the windows and is located in the perfect spot to walk around Chi-town.","the stay was wonderful! a simple check-in process, easy access to the wonders of chicago, and a comfortable place to relax in between it all! we will definitely be looking to see if this area is up for grabs the next time we are down here.","Your guest suggested that your space could be cleaner in the following areas: bathroom. Additional comments: “bathroom floor could have been wiped down better, but not bad at all!”."
13824165,130807511,2017-02-08,323827,Synuhe Uribe,Great location. ,,Your guest suggested that your space could be cleaner in the following areas: bugs. Additional comments: “Found some roaches in the kitchen.  The alley entrance had rats.  ”.
39334565,603736746,2020-02-09,67643149,Spencer,"The unit was stylish and comfortable. It was easy to use the roku with Netflix and HBO Go. Building is secure, and has a staffed front desk during the day. The location was great - steps away from the hospital and forest park. The lobby has a free Starbucks coffee machine.",,The bathtub was dirty and stained
39485010,582253983,2019-12-26,112938152,Emily,"Good place. The place is still in the final stages of renovation. Nothing that got in the way of the comfort, but there was some dust in the hallways, and a missing finishing touches (a smoke alarm anchor and light switch cover. Loved the furniture and the working and stocked kitchen for cooking! Overall, a great location  historic area of St. Louis and a great value!",Thanks so much!,"The building was in the final stages of remodeling...there were still some outlet covers missing, and one of the smoke alarms was not anchored on the wall. There were also boards in the hallways. Nothing that got in the way, but a couple places were unfinished and dusty in the hallways."
27961370,460963090,2019-05-30,37143239,Mckensie,Sparkling clean. Loved the amenities. My partner and I will definitely be back.,Great stay! Sparkling clean apartment! My one suggestion would be that you all update the mattress protector as when we were preparing to leave we noticed it was stained yellow and pink in a few places. Will definitely be back!,The mattress protector was stained in several places. We just happened to see this when we were preparing to leave. Would be great to get this replaced!
31601712,503591948,2019-08-09,46583223,Lee,"After I could not get a key out of the automatic lock box at the property, I was without a place to sleep for almost 12 hours overnight. The property Manager's access code for their lock box was incorrect on the initial email and the subsequent code sent failed to open the key repository.    After numerous phone calls to an answering service and only a single message sent by the Airbnb app, I was finally granted a refund from Airbnb. The number supplied to Airbnb and on their website does not go to any actual employee of the company but a answering service.   The property Management company of these apartments is disconnected from the St Louis area.",after having stayed in a property in the same facility that you manage I was looking forward to staying here again. Your communication and technical facilities are lacking.,I cannot comment on this item because the property manager could not supply a key to the property to me.
25983598,503259970,2019-08-05,191059503,Joan,"Great view, but not very comfortable for the price.","Great location, decent space  but compares poorly to a hotel room in terms of amenities for the price.  We didn't reach out while there because we were simply too busy.",Vents were filthy. Fridge needed work. Shower curtain was stained and needs to be replaced.
26420762,497688872,2019-07-28,46308748,Kim,It's a large space in a great location.  Check in and communication went smoothly.,,Shower curtain needs to be replaced.  Could see "mop marks" all over the floor in the living room.
39027762,568719306,2019-11-24,205079041,Raihan,"Great place great location, would use this place again","Great place great location, would use this place again",Lady bugs spotted few times near sofa
22265339,500081265,2019-08-01,15745801,Jason,"I stayed here for about two weeks for a work trip and it was great. Amazing location right in the loop next to many offices, transit, and right across from the Riverwalk. Nice and quiet building, i never had any issues with neighbors and the view is also amazing. Could work on a better cleaning checklist, but it was overall a very positive experience","Just need to make sure the place is swept properly and checked for personal items. Since it looks like it’s for work trips and longer stays, you could also provide some more shower soaps than the small ones provided. The kitchen’s hand soap dispenser is really funky smelling, you might want to replace it. Other than that, it was great",There was a lot of hair all over the place leftover from the previous resident. There was also leftover laundry from the previous resident.
